CO2,PIR_TRIGGER,LABEL
5.38E-01,0.00E+00,3.00E+00
5.35E-01,0.00E+00,3.00E+00
5.35E-01,0.00E+00,3.00E+00
5.36E-01,1.05E-01,4.00E+00
5.42E-01,0.00E+00,3.00E+00
5.38E-01,0.00E+00,3.00E+00
5.42E-01,0.00E+00,3.00E+00
5.40E-01,0.00E+00,3.00E+00
5.38E-01,5.26E-02,3.00E+00
5.38E-01,0.00E+00,3.00E+00
5.38E-01,0.00E+00,3.00E+00
5.34E-01,0.00E+00,3.00E+00
5.43E-01,0.00E+00,3.00E+00
5.48E-01,0.00E+00,3.00E+00
5.43E-01,0.00E+00,3.00E+00
5.46E-01,0.00E+00,3.00E+00
5.44E-01,0.00E+00,3.00E+00
5.44E-01,0.00E+00,3.00E+00
5.39E-01,0.00E+00,3.00E+00
5.43E-01,0.00E+00,3.00E+00
5.39E-01,0.00E+00,3.00E+00
5.40E-01,0.00E+00,3.00E+00
5.40E-01,0.00E+00,3.00E+00
5.35E-01,0.00E+00,3.00E+00
5.39E-01,0.00E+00,3.00E+00
5.38E-01,0.00E+00,3.00E+00
5.42E-01,0.00E+00,3.00E+00
5.35E-01,0.00E+00,3.00E+00
5.39E-01,0.00E+00,3.00E+00
5.42E-01,0.00E+00,3.00E+00
5.48E-01,0.00E+00,3.00E+00
5.50E-01,0.00E+00,3.00E+00
5.46E-01,2.63E-01,4.00E+00
6.33E-01,6.84E-01,1.00E+00
6.37E-01,8.42E-01,1.00E+00
6.71E-01,7.37E-01,1.00E+00
6.25E-01,5.26E-01,4.00E+00
6.05E-01,0.00E+00,0.00E+00
5.87E-01,0.00E+00,3.00E+00
5.79E-01,0.00E+00,3.00E+00
5.64E-01,0.00E+00,3.00E+00
5.59E-01,0.00E+00,3.00E+00
5.40E-01,0.00E+00,3.00E+00
5.47E-01,5.26E-02,3.00E+00
5.54E-01,0.00E+00,3.00E+00
5.43E-01,0.00E+00,3.00E+00
5.44E-01,0.00E+00,3.00E+00
5.36E-01,0.00E+00,3.00E+00
5.47E-01,0.00E+00,3.00E+00
5.50E-01,0.00E+00,3.00E+00
5.44E-01,0.00E+00,3.00E+00
5.42E-01,0.00E+00,3.00E+00
5.43E-01,0.00E+00,3.00E+00
5.36E-01,1.05E-01,4.00E+00
5.34E-01,0.00E+00,3.00E+00
5.42E-01,0.00E+00,3.00E+00
5.46E-01,0.00E+00,3.00E+00
5.46E-01,0.00E+00,3.00E+00
5.52E-01,0.00E+00,3.00E+00
5.47E-01,0.00E+00,3.00E+00
5.40E-01,0.00E+00,3.00E+00
5.48E-01,0.00E+00,3.00E+00
5.47E-01,0.00E+00,3.00E+00
5.48E-01,0.00E+00,3.00E+00
5.61E-01,0.00E+00,3.00E+00
5.56E-01,0.00E+00,3.00E+00
5.46E-01,0.00E+00,3.00E+00
5.50E-01,0.00E+00,3.00E+00
5.48E-01,0.00E+00,3.00E+00
5.47E-01,0.00E+00,3.00E+00
5.40E-01,0.00E+00,3.00E+00
5.38E-01,0.00E+00,3.00E+00
5.43E-01,0.00E+00,3.00E+00
5.42E-01,0.00E+00,3.00E+00
5.43E-01,0.00E+00,3.00E+00
5.35E-01,0.00E+00,3.00E+00
5.36E-01,0.00E+00,3.00E+00
5.31E-01,0.00E+00,3.00E+00
5.38E-01,0.00E+00,3.00E+00
5.40E-01,0.00E+00,3.00E+00
5.39E-01,0.00E+00,3.00E+00
5.44E-01,0.00E+00,3.00E+00
5.28E-01,0.00E+00,3.00E+00
5.34E-01,0.00E+00,3.00E+00
5.35E-01,0.00E+00,3.00E+00
5.38E-01,0.00E+00,3.00E+00
5.39E-01,0.00E+00,3.00E+00
5.52E-01,1.05E-01,4.00E+00
5.59E-01,2.63E-01,4.00E+00
6.33E-01,8.95E-01,1.00E+00
6.58E-01,1.05E-01,4.00E+00
6.39E-01,1.05E-01,4.00E+00
6.78E-01,5.79E-01,1.00E+00
7.01E-01,1.58E-01,4.00E+00
7.08E-01,1.05E-01,4.00E+00
7.25E-01,2.11E-01,4.00E+00
7.27E-01,2.11E-01,4.00E+00
7.48E-01,1.05E-01,0.00E+00
7.57E-01,2.11E-01,4.00E+00
7.61E-01,5.26E-02,0.00E+00
7.61E-01,3.68E-01,4.00E+00
7.70E-01,5.26E-02,0.00E+00
7.66E-01,2.11E-01,4.00E+00
7.69E-01,1.58E-01,4.00E+00
7.70E-01,2.63E-01,4.00E+00
7.73E-01,2.11E-01,4.00E+00
7.78E-01,1.05E-01,0.00E+00
7.74E-01,1.05E-01,0.00E+00
7.78E-01,1.58E-01,4.00E+00
7.82E-01,1.58E-01,4.00E+00
7.83E-01,2.11E-01,4.00E+00
7.87E-01,2.11E-01,4.00E+00
7.86E-01,3.68E-01,4.00E+00
7.90E-01,3.16E-01,4.00E+00
7.89E-01,2.11E-01,4.00E+00
7.86E-01,1.58E-01,2.00E+00
7.89E-01,1.58E-01,2.00E+00
7.85E-01,2.11E-01,4.00E+00
7.93E-01,3.16E-01,4.00E+00
7.87E-01,1.05E-01,0.00E+00
7.87E-01,3.68E-01,4.00E+00
7.86E-01,2.11E-01,4.00E+00
7.93E-01,2.63E-01,4.00E+00
7.83E-01,5.26E-01,1.00E+00
7.79E-01,1.05E-01,0.00E+00
7.46E-01,0.00E+00,0.00E+00
7.24E-01,0.00E+00,0.00E+00
6.95E-01,0.00E+00,0.00E+00
6.78E-01,0.00E+00,0.00E+00
6.64E-01,2.11E-01,4.00E+00
6.51E-01,0.00E+00,0.00E+00
6.38E-01,0.00E+00,0.00E+00
6.30E-01,0.00E+00,0.00E+00
6.16E-01,0.00E+00,0.00E+00
6.09E-01,0.00E+00,0.00E+00
5.98E-01,0.00E+00,0.00E+00
5.92E-01,0.00E+00,0.00E+00
5.87E-01,0.00E+00,3.00E+00
5.76E-01,0.00E+00,3.00E+00
5.80E-01,0.00E+00,3.00E+00
5.80E-01,0.00E+00,3.00E+00
5.79E-01,0.00E+00,3.00E+00
5.68E-01,0.00E+00,3.00E+00
5.60E-01,0.00E+00,3.00E+00
5.54E-01,0.00E+00,3.00E+00
5.55E-01,0.00E+00,3.00E+00
5.60E-01,0.00E+00,3.00E+00
5.52E-01,0.00E+00,3.00E+00
5.47E-01,0.00E+00,3.00E+00
5.51E-01,0.00E+00,3.00E+00
5.51E-01,0.00E+00,3.00E+00
5.48E-01,0.00E+00,3.00E+00
5.55E-01,0.00E+00,3.00E+00
5.51E-01,0.00E+00,3.00E+00
5.48E-01,0.00E+00,3.00E+00
5.52E-01,0.00E+00,3.00E+00
5.51E-01,0.00E+00,3.00E+00
5.52E-01,0.00E+00,3.00E+00
5.42E-01,0.00E+00,3.00E+00
5.42E-01,0.00E+00,3.00E+00
5.40E-01,0.00E+00,3.00E+00
5.44E-01,0.00E+00,3.00E+00
5.39E-01,0.00E+00,3.00E+00
5.47E-01,0.00E+00,3.00E+00
5.57E-01,0.00E+00,3.00E+00
5.47E-01,0.00E+00,3.00E+00
5.51E-01,0.00E+00,3.00E+00
5.52E-01,0.00E+00,3.00E+00
5.48E-01,0.00E+00,3.00E+00
5.50E-01,0.00E+00,3.00E+00
5.55E-01,0.00E+00,3.00E+00
5.50E-01,0.00E+00,3.00E+00
5.50E-01,0.00E+00,3.00E+00
5.51E-01,0.00E+00,3.00E+00
5.46E-01,0.00E+00,3.00E+00
5.43E-01,0.00E+00,3.00E+00
5.54E-01,0.00E+00,3.00E+00
5.57E-01,0.00E+00,3.00E+00
5.56E-01,0.00E+00,3.00E+00
5.52E-01,0.00E+00,3.00E+00
5.51E-01,5.26E-02,3.00E+00
5.44E-01,0.00E+00,3.00E+00
5.48E-01,0.00E+00,3.00E+00
5.50E-01,0.00E+00,3.00E+00
5.54E-01,0.00E+00,3.00E+00
5.47E-01,0.00E+00,3.00E+00
5.44E-01,0.00E+00,3.00E+00
5.50E-01,0.00E+00,3.00E+00
5.43E-01,0.00E+00,3.00E+00
5.50E-01,0.00E+00,3.00E+00
5.47E-01,0.00E+00,3.00E+00
5.44E-01,0.00E+00,3.00E+00
5.48E-01,0.00E+00,3.00E+00
5.44E-01,0.00E+00,3.00E+00
5.44E-01,0.00E+00,3.00E+00
5.47E-01,0.00E+00,3.00E+00
5.43E-01,0.00E+00,3.00E+00
5.42E-01,0.00E+00,3.00E+00
5.40E-01,0.00E+00,3.00E+00
5.42E-01,0.00E+00,3.00E+00
5.40E-01,0.00E+00,3.00E+00
5.42E-01,0.00E+00,3.00E+00
5.42E-01,0.00E+00,3.00E+00
5.46E-01,1.05E-01,4.00E+00
5.54E-01,0.00E+00,3.00E+00
5.54E-01,0.00E+00,3.00E+00
5.51E-01,0.00E+00,3.00E+00
5.52E-01,0.00E+00,3.00E+00
5.51E-01,0.00E+00,3.00E+00
5.57E-01,0.00E+00,3.00E+00
5.54E-01,0.00E+00,3.00E+00
5.56E-01,0.00E+00,3.00E+00
5.60E-01,0.00E+00,3.00E+00
5.61E-01,0.00E+00,3.00E+00
5.54E-01,0.00E+00,3.00E+00
5.51E-01,0.00E+00,3.00E+00
5.57E-01,0.00E+00,3.00E+00
5.61E-01,0.00E+00,3.00E+00
5.59E-01,0.00E+00,3.00E+00
5.56E-01,0.00E+00,3.00E+00
5.60E-01,0.00E+00,3.00E+00
5.59E-01,0.00E+00,3.00E+00
5.57E-01,0.00E+00,3.00E+00
5.67E-01,0.00E+00,3.00E+00
5.60E-01,0.00E+00,3.00E+00
5.56E-01,0.00E+00,3.00E+00
5.57E-01,0.00E+00,3.00E+00
5.64E-01,0.00E+00,3.00E+00
5.56E-01,0.00E+00,3.00E+00
5.59E-01,0.00E+00,3.00E+00
5.61E-01,0.00E+00,3.00E+00
5.60E-01,0.00E+00,3.00E+00
5.57E-01,0.00E+00,3.00E+00
5.60E-01,0.00E+00,3.00E+00
5.55E-01,0.00E+00,3.00E+00
5.48E-01,0.00E+00,3.00E+00
5.51E-01,0.00E+00,3.00E+00
5.47E-01,0.00E+00,3.00E+00
5.52E-01,0.00E+00,3.00E+00
5.56E-01,0.00E+00,3.00E+00
5.55E-01,0.00E+00,3.00E+00
5.47E-01,0.00E+00,3.00E+00
5.48E-01,0.00E+00,3.00E+00
5.50E-01,0.00E+00,3.00E+00
5.48E-01,0.00E+00,3.00E+00
5.51E-01,0.00E+00,3.00E+00
5.59E-01,0.00E+00,3.00E+00
5.56E-01,0.00E+00,3.00E+00
5.54E-01,0.00E+00,3.00E+00
5.55E-01,0.00E+00,3.00E+00
5.57E-01,0.00E+00,3.00E+00
5.60E-01,0.00E+00,3.00E+00
5.59E-01,0.00E+00,3.00E+00
5.57E-01,0.00E+00,3.00E+00
5.60E-01,0.00E+00,3.00E+00
5.57E-01,0.00E+00,3.00E+00
5.56E-01,0.00E+00,3.00E+00
5.51E-01,0.00E+00,3.00E+00
5.54E-01,0.00E+00,3.00E+00
5.51E-01,0.00E+00,3.00E+00
5.56E-01,0.00E+00,3.00E+00
5.60E-01,0.00E+00,3.00E+00
5.60E-01,0.00E+00,3.00E+00
5.57E-01,0.00E+00,3.00E+00
5.51E-01,0.00E+00,3.00E+00
5.59E-01,0.00E+00,3.00E+00
5.56E-01,0.00E+00,3.00E+00
5.54E-01,0.00E+00,3.00E+00
5.47E-01,0.00E+00,3.00E+00
5.51E-01,0.00E+00,3.00E+00
5.52E-01,0.00E+00,3.00E+00
5.56E-01,0.00E+00,3.00E+00
5.56E-01,0.00E+00,3.00E+00
5.54E-01,0.00E+00,3.00E+00
5.51E-01,0.00E+00,3.00E+00
5.52E-01,0.00E+00,3.00E+00
5.57E-01,0.00E+00,3.00E+00
5.55E-01,0.00E+00,3.00E+00
5.60E-01,0.00E+00,3.00E+00
5.61E-01,0.00E+00,3.00E+00
5.57E-01,0.00E+00,3.00E+00
5.57E-01,0.00E+00,3.00E+00
5.57E-01,0.00E+00,3.00E+00
5.56E-01,0.00E+00,3.00E+00
5.57E-01,0.00E+00,3.00E+00
5.59E-01,0.00E+00,3.00E+00
5.64E-01,0.00E+00,3.00E+00
5.76E-01,0.00E+00,3.00E+00
5.72E-01,0.00E+00,3.00E+00
5.73E-01,0.00E+00,3.00E+00
5.64E-01,0.00E+00,3.00E+00
5.69E-01,0.00E+00,3.00E+00
5.65E-01,0.00E+00,3.00E+00
5.63E-01,0.00E+00,3.00E+00
5.68E-01,0.00E+00,3.00E+00
5.75E-01,0.00E+00,3.00E+00
5.67E-01,0.00E+00,3.00E+00
5.67E-01,0.00E+00,3.00E+00
5.75E-01,0.00E+00,3.00E+00
5.75E-01,0.00E+00,3.00E+00
5.72E-01,0.00E+00,3.00E+00
5.68E-01,0.00E+00,3.00E+00
5.64E-01,0.00E+00,3.00E+00
5.68E-01,0.00E+00,3.00E+00
5.68E-01,0.00E+00,3.00E+00
5.68E-01,0.00E+00,3.00E+00
5.60E-01,0.00E+00,3.00E+00
5.67E-01,0.00E+00,3.00E+00
5.72E-01,0.00E+00,3.00E+00
5.71E-01,0.00E+00,3.00E+00
5.75E-01,0.00E+00,3.00E+00
5.73E-01,0.00E+00,3.00E+00
5.77E-01,0.00E+00,3.00E+00
5.75E-01,0.00E+00,3.00E+00
5.75E-01,0.00E+00,3.00E+00
5.77E-01,0.00E+00,3.00E+00
5.77E-01,0.00E+00,3.00E+00
5.77E-01,0.00E+00,3.00E+00
5.72E-01,0.00E+00,3.00E+00
5.73E-01,1.05E-01,4.00E+00
5.73E-01,0.00E+00,3.00E+00
5.71E-01,1.05E-01,4.00E+00
5.73E-01,0.00E+00,3.00E+00
5.71E-01,2.63E-01,4.00E+00
6.33E-01,2.63E-01,4.00E+00
6.71E-01,1.05E-01,4.00E+00
7.04E-01,5.26E-02,0.00E+00
7.31E-01,0.00E+00,0.00E+00
7.57E-01,1.58E-01,4.00E+00
7.81E-01,1.05E-01,0.00E+00
7.94E-01,2.11E-01,4.00E+00
8.02E-01,5.26E-02,0.00E+00
8.08E-01,5.26E-02,0.00E+00
8.23E-01,0.00E+00,0.00E+00
8.28E-01,5.26E-02,0.00E+00
8.38E-01,5.26E-02,0.00E+00
8.44E-01,0.00E+00,0.00E+00
8.49E-01,1.05E-01,2.00E+00
8.63E-01,2.11E-01,2.00E+00
8.45E-01,1.05E-01,2.00E+00
8.47E-01,5.26E-02,0.00E+00
8.53E-01,5.26E-02,0.00E+00
8.65E-01,0.00E+00,0.00E+00
8.61E-01,1.05E-01,2.00E+00
8.68E-01,0.00E+00,0.00E+00
8.85E-01,0.00E+00,0.00E+00
8.82E-01,0.00E+00,0.00E+00
8.80E-01,2.63E-01,2.00E+00
8.44E-01,0.00E+00,0.00E+00
7.93E-01,0.00E+00,0.00E+00
7.64E-01,0.00E+00,0.00E+00
7.32E-01,0.00E+00,0.00E+00
7.20E-01,0.00E+00,0.00E+00
7.01E-01,1.05E-01,4.00E+00
7.23E-01,4.21E-01,4.00E+00
7.68E-01,2.11E-01,4.00E+00
7.54E-01,2.11E-01,4.00E+00
7.20E-01,4.21E-01,4.00E+00
7.48E-01,2.11E-01,4.00E+00
7.90E-01,1.05E-01,0.00E+00
8.04E-01,5.26E-02,0.00E+00
8.35E-01,1.05E-01,2.00E+00
8.59E-01,1.58E-01,2.00E+00
8.82E-01,0.00E+00,0.00E+00
8.94E-01,0.00E+00,0.00E+00
9.17E-01,0.00E+00,0.00E+00
9.21E-01,1.05E-01,2.00E+00
9.34E-01,3.68E-01,2.00E+00
9.55E-01,5.26E-02,2.00E+00
9.63E-01,1.58E-01,2.00E+00
9.63E-01,1.58E-01,2.00E+00
9.59E-01,1.05E-01,2.00E+00
9.68E-01,2.11E-01,2.00E+00
9.66E-01,5.26E-02,2.00E+00
9.71E-01,2.11E-01,2.00E+00
9.82E-01,6.84E-01,1.00E+00
9.93E-01,1.05E-01,2.00E+00
9.87E-01,0.00E+00,0.00E+00
9.91E-01,4.21E-01,2.00E+00
9.99E-01,0.00E+00,0.00E+00
9.88E-01,0.00E+00,0.00E+00
9.80E-01,5.26E-02,2.00E+00
9.78E-01,1.05E-01,2.00E+00
9.63E-01,4.21E-01,2.00E+00
9.70E-01,7.89E-01,1.00E+00
9.68E-01,8.95E-01,1.00E+00
9.85E-01,7.89E-01,1.00E+00
9.91E-01,1.00E+00,1.00E+00
1.00E+00,7.89E-01,1.00E+00
9.99E-01,6.84E-01,1.00E+00
9.91E-01,5.26E-02,2.00E+00
9.93E-01,2.63E-01,2.00E+00
9.87E-01,4.21E-01,2.00E+00
9.54E-01,5.26E-02,2.00E+00
9.26E-01,3.68E-01,2.00E+00
9.30E-01,1.05E-01,2.00E+00
9.14E-01,5.26E-02,0.00E+00
8.75E-01,5.26E-02,0.00E+00
8.28E-01,5.26E-02,0.00E+00
8.18E-01,4.21E-01,4.00E+00
8.23E-01,5.26E-01,1.00E+00
8.56E-01,5.26E-02,0.00E+00
8.61E-01,1.05E-01,2.00E+00
8.78E-01,3.16E-01,2.00E+00
8.84E-01,3.68E-01,2.00E+00
8.89E-01,2.63E-01,2.00E+00
9.02E-01,4.21E-01,2.00E+00
9.13E-01,2.63E-01,2.00E+00
9.14E-01,5.26E-02,0.00E+00
9.14E-01,2.11E-01,2.00E+00
9.26E-01,1.58E-01,2.00E+00
9.18E-01,2.63E-01,2.00E+00
9.37E-01,6.32E-01,1.00E+00
9.47E-01,4.21E-01,2.00E+00
9.50E-01,3.68E-01,2.00E+00
9.48E-01,2.63E-01,2.00E+00
9.51E-01,2.11E-01,2.00E+00
9.47E-01,2.63E-01,2.00E+00
9.50E-01,5.26E-02,2.00E+00
9.55E-01,1.58E-01,2.00E+00
9.41E-01,4.21E-01,2.00E+00
9.51E-01,3.68E-01,2.00E+00
9.59E-01,2.63E-01,2.00E+00
7.99E-01,7.89E-01,1.00E+00
6.55E-01,0.00E+00,0.00E+00
6.06E-01,0.00E+00,0.00E+00
6.00E-01,0.00E+00,0.00E+00
5.87E-01,0.00E+00,3.00E+00
5.85E-01,0.00E+00,3.00E+00
5.84E-01,0.00E+00,3.00E+00
5.85E-01,5.26E-02,4.00E+00
5.81E-01,0.00E+00,3.00E+00
5.83E-01,0.00E+00,3.00E+00
5.87E-01,0.00E+00,3.00E+00
5.85E-01,0.00E+00,3.00E+00
5.87E-01,0.00E+00,3.00E+00
5.80E-01,0.00E+00,3.00E+00
5.80E-01,0.00E+00,3.00E+00
5.79E-01,0.00E+00,3.00E+00
5.79E-01,0.00E+00,3.00E+00
5.81E-01,0.00E+00,3.00E+00
5.84E-01,0.00E+00,3.00E+00
5.88E-01,0.00E+00,3.00E+00
5.90E-01,0.00E+00,0.00E+00
5.93E-01,0.00E+00,0.00E+00
6.05E-01,0.00E+00,0.00E+00
6.01E-01,0.00E+00,0.00E+00
5.96E-01,0.00E+00,0.00E+00
6.04E-01,0.00E+00,0.00E+00
6.02E-01,0.00E+00,0.00E+00
6.05E-01,0.00E+00,0.00E+00
6.02E-01,0.00E+00,0.00E+00
6.05E-01,0.00E+00,0.00E+00
6.05E-01,0.00E+00,0.00E+00
6.08E-01,0.00E+00,0.00E+00
6.06E-01,0.00E+00,0.00E+00
6.09E-01,0.00E+00,0.00E+00
6.01E-01,0.00E+00,0.00E+00
6.05E-01,0.00E+00,0.00E+00
6.02E-01,0.00E+00,0.00E+00
5.97E-01,0.00E+00,0.00E+00
5.94E-01,0.00E+00,0.00E+00
5.93E-01,0.00E+00,0.00E+00
6.02E-01,0.00E+00,0.00E+00
6.02E-01,0.00E+00,0.00E+00
6.05E-01,0.00E+00,0.00E+00
6.12E-01,0.00E+00,0.00E+00
6.13E-01,0.00E+00,0.00E+00
6.13E-01,0.00E+00,0.00E+00
6.06E-01,0.00E+00,0.00E+00
6.16E-01,0.00E+00,0.00E+00
6.13E-01,5.26E-02,4.00E+00
6.13E-01,0.00E+00,0.00E+00
6.17E-01,0.00E+00,0.00E+00
6.04E-01,5.26E-02,4.00E+00
6.20E-01,0.00E+00,0.00E+00
6.20E-01,0.00E+00,0.00E+00
6.13E-01,0.00E+00,0.00E+00
6.12E-01,0.00E+00,0.00E+00
6.12E-01,0.00E+00,0.00E+00
6.01E-01,0.00E+00,0.00E+00
6.00E-01,0.00E+00,0.00E+00
6.00E-01,0.00E+00,0.00E+00
5.98E-01,0.00E+00,0.00E+00
6.01E-01,0.00E+00,0.00E+00
5.97E-01,0.00E+00,0.00E+00
6.02E-01,0.00E+00,0.00E+00
6.02E-01,0.00E+00,0.00E+00
6.10E-01,0.00E+00,0.00E+00
6.13E-01,0.00E+00,0.00E+00
6.12E-01,0.00E+00,0.00E+00
6.12E-01,0.00E+00,0.00E+00
6.08E-01,0.00E+00,0.00E+00
6.04E-01,0.00E+00,0.00E+00
6.05E-01,0.00E+00,0.00E+00
6.04E-01,0.00E+00,0.00E+00
6.04E-01,0.00E+00,0.00E+00
6.05E-01,0.00E+00,0.00E+00
6.06E-01,0.00E+00,0.00E+00
6.05E-01,0.00E+00,0.00E+00
6.09E-01,0.00E+00,0.00E+00
6.12E-01,0.00E+00,0.00E+00
6.08E-01,0.00E+00,0.00E+00
6.13E-01,0.00E+00,0.00E+00
6.05E-01,0.00E+00,0.00E+00
6.16E-01,0.00E+00,0.00E+00
6.20E-01,0.00E+00,0.00E+00
6.16E-01,0.00E+00,0.00E+00
6.13E-01,0.00E+00,0.00E+00
6.12E-01,0.00E+00,0.00E+00
6.12E-01,0.00E+00,0.00E+00
6.02E-01,0.00E+00,0.00E+00
6.10E-01,0.00E+00,0.00E+00
6.02E-01,0.00E+00,0.00E+00
6.08E-01,0.00E+00,0.00E+00
6.05E-01,0.00E+00,0.00E+00
6.08E-01,0.00E+00,0.00E+00
5.98E-01,0.00E+00,0.00E+00
5.97E-01,0.00E+00,0.00E+00
5.94E-01,0.00E+00,0.00E+00
5.90E-01,0.00E+00,0.00E+00
5.92E-01,0.00E+00,0.00E+00
5.84E-01,0.00E+00,3.00E+00
5.84E-01,0.00E+00,3.00E+00
5.90E-01,5.26E-02,4.00E+00
5.83E-01,0.00E+00,3.00E+00
5.85E-01,0.00E+00,3.00E+00
5.84E-01,0.00E+00,3.00E+00
5.98E-01,5.26E-02,4.00E+00
5.97E-01,0.00E+00,0.00E+00
6.00E-01,0.00E+00,0.00E+00
5.89E-01,0.00E+00,0.00E+00
5.92E-01,0.00E+00,0.00E+00
5.94E-01,0.00E+00,0.00E+00
5.92E-01,0.00E+00,0.00E+00
5.88E-01,0.00E+00,3.00E+00
5.85E-01,0.00E+00,3.00E+00
5.84E-01,0.00E+00,3.00E+00
5.87E-01,0.00E+00,3.00E+00
5.90E-01,0.00E+00,0.00E+00
5.84E-01,0.00E+00,3.00E+00
5.80E-01,0.00E+00,3.00E+00
5.79E-01,0.00E+00,3.00E+00
5.76E-01,0.00E+00,3.00E+00
5.75E-01,0.00E+00,3.00E+00
5.77E-01,0.00E+00,3.00E+00
5.77E-01,0.00E+00,3.00E+00
5.80E-01,0.00E+00,3.00E+00
5.84E-01,0.00E+00,3.00E+00
5.76E-01,0.00E+00,3.00E+00
5.79E-01,0.00E+00,3.00E+00
5.73E-01,0.00E+00,3.00E+00
5.76E-01,0.00E+00,3.00E+00
5.77E-01,0.00E+00,3.00E+00
5.79E-01,0.00E+00,3.00E+00
5.84E-01,0.00E+00,3.00E+00
5.88E-01,0.00E+00,3.00E+00
5.93E-01,0.00E+00,0.00E+00
6.01E-01,0.00E+00,0.00E+00
5.98E-01,0.00E+00,0.00E+00
6.05E-01,0.00E+00,0.00E+00
6.01E-01,0.00E+00,0.00E+00
5.98E-01,0.00E+00,0.00E+00
6.05E-01,0.00E+00,0.00E+00
6.10E-01,0.00E+00,0.00E+00
6.08E-01,0.00E+00,0.00E+00
6.16E-01,0.00E+00,0.00E+00
6.13E-01,0.00E+00,0.00E+00
6.13E-01,0.00E+00,0.00E+00
6.20E-01,0.00E+00,0.00E+00
6.18E-01,0.00E+00,0.00E+00
6.17E-01,0.00E+00,0.00E+00
6.21E-01,0.00E+00,0.00E+00
6.21E-01,0.00E+00,0.00E+00
6.17E-01,0.00E+00,0.00E+00
6.13E-01,0.00E+00,0.00E+00
6.14E-01,0.00E+00,0.00E+00
6.16E-01,0.00E+00,0.00E+00
6.24E-01,0.00E+00,0.00E+00
6.27E-01,0.00E+00,0.00E+00
6.18E-01,0.00E+00,0.00E+00
6.20E-01,0.00E+00,0.00E+00
6.18E-01,0.00E+00,0.00E+00
6.14E-01,0.00E+00,0.00E+00
6.16E-01,0.00E+00,0.00E+00
6.20E-01,0.00E+00,0.00E+00
6.16E-01,0.00E+00,0.00E+00
6.20E-01,0.00E+00,0.00E+00
6.24E-01,0.00E+00,0.00E+00
6.18E-01,0.00E+00,0.00E+00
6.25E-01,0.00E+00,0.00E+00
6.21E-01,0.00E+00,0.00E+00
6.25E-01,0.00E+00,0.00E+00
6.27E-01,0.00E+00,0.00E+00
6.26E-01,0.00E+00,0.00E+00
6.29E-01,0.00E+00,0.00E+00
6.27E-01,5.26E-02,0.00E+00
6.21E-01,0.00E+00,0.00E+00
6.22E-01,0.00E+00,0.00E+00
6.26E-01,0.00E+00,0.00E+00
6.22E-01,0.00E+00,0.00E+00
6.33E-01,0.00E+00,0.00E+00
6.30E-01,0.00E+00,0.00E+00
6.26E-01,0.00E+00,0.00E+00
6.20E-01,0.00E+00,0.00E+00
6.26E-01,0.00E+00,0.00E+00
6.20E-01,0.00E+00,0.00E+00
6.18E-01,0.00E+00,0.00E+00
6.20E-01,0.00E+00,0.00E+00
6.16E-01,0.00E+00,0.00E+00
6.22E-01,0.00E+00,0.00E+00
6.17E-01,0.00E+00,0.00E+00
6.12E-01,0.00E+00,0.00E+00
6.14E-01,5.26E-02,4.00E+00
6.21E-01,0.00E+00,0.00E+00
6.18E-01,0.00E+00,0.00E+00
6.20E-01,0.00E+00,0.00E+00
6.18E-01,0.00E+00,0.00E+00
6.24E-01,0.00E+00,0.00E+00
6.17E-01,0.00E+00,0.00E+00
6.18E-01,0.00E+00,0.00E+00
6.20E-01,0.00E+00,0.00E+00
6.10E-01,0.00E+00,0.00E+00
6.04E-01,0.00E+00,0.00E+00
6.04E-01,0.00E+00,0.00E+00
6.04E-01,0.00E+00,0.00E+00
6.04E-01,0.00E+00,0.00E+00
5.97E-01,0.00E+00,0.00E+00
5.98E-01,0.00E+00,0.00E+00
6.00E-01,0.00E+00,0.00E+00
6.04E-01,0.00E+00,0.00E+00
6.05E-01,1.58E-01,4.00E+00
6.47E-01,4.21E-01,4.00E+00
6.66E-01,2.11E-01,4.00E+00
6.83E-01,1.05E-01,4.00E+00
6.97E-01,1.05E-01,4.00E+00
7.15E-01,1.05E-01,4.00E+00
7.21E-01,1.05E-01,0.00E+00
7.24E-01,1.05E-01,0.00E+00
6.99E-01,0.00E+00,0.00E+00
6.83E-01,0.00E+00,0.00E+00
6.72E-01,0.00E+00,0.00E+00
6.58E-01,0.00E+00,0.00E+00
6.55E-01,1.05E-01,4.00E+00
6.78E-01,2.11E-01,4.00E+00
6.97E-01,5.26E-02,0.00E+00
7.01E-01,1.58E-01,4.00E+00
7.16E-01,2.11E-01,4.00E+00
7.25E-01,1.58E-01,4.00E+00
7.41E-01,1.58E-01,4.00E+00
7.50E-01,2.11E-01,4.00E+00
7.60E-01,0.00E+00,0.00E+00
7.68E-01,0.00E+00,0.00E+00
7.74E-01,4.21E-01,4.00E+00
7.82E-01,2.11E-01,4.00E+00
7.81E-01,2.11E-01,4.00E+00
7.86E-01,1.05E-01,0.00E+00
7.87E-01,3.68E-01,4.00E+00
7.82E-01,5.26E-01,1.00E+00
8.60E-01,4.21E-01,2.00E+00
8.51E-01,2.11E-01,2.00E+00
8.51E-01,3.16E-01,2.00E+00
8.52E-01,2.63E-01,2.00E+00
8.41E-01,2.63E-01,2.00E+00
8.40E-01,2.11E-01,2.00E+00
